source,target
stupeň závažnosti,severity level
nákupní košík,shopping basket
ukázková videa,show reel
boční panel,sidebar
porovnání jednotlivých funkcí,side-by-side feature comparison
značení,signage
Single License Manager,Single License Manager
jednotné přihlášení,single sign-on
licence pro jeden počítač,single-seat license
jednouživatelská,single-user
jednouživatelský přístup,single-user access
jednouživatelská licence,single-user license
mapa stránek,site map
SKU,SKU
SLA,SLA
výsuvný panel,slideout panel
SLM,SLM
sociální média,Social Media
software,software
software jako služba,software as a service
správa softwarových komponent,software asset management
softwarový koordinátor,software coordinator
program,software program
plán pronájmu licencí k softwarovým produktům,software rental license plan
softwarové požadavky,software requirements
vyřazení softwaru,software retirement
upgrade softwaru,software upgrade
jednotka SSD,solid-state drive
kontrola pravopisu,spell-checking
tlačítko rozdělení,split button
sponzorství,Sponsorships
číslo SRN,SRN
samostatná licence,standalone license
samostatný uživatel,stand-alone user
podpora při spuštění,start-up support
statický baner,static banner
STEM,STEM
nástěnka,sticky panel
tvorba scénáře,storyboarding
strategický účet,strategic account
strategický partner,strategic partner
statika,structural engineering
strukturální pěna,structural foam
studentské centrum,Student Center
komunita pro studenty,Student Community
subdodavatel,sub-contractor
Předplatit,Subscribe
předplatitel,subscriber
předplatné,subscription
výhody předplatného,subscription benefits
číslo smlouvy o předplatném,subscription contract number
navrhovaná koncová cena,suggested retail price
dodavatelský řetězec,supply chain
Podpora a školení,Support & learning
pracovník podpory,support agent
Smlouva o podpoře,Support Agreement
program podpory,support program
Žádost o podporu,Support Request
uživatel podpory,support user
trvalá udržitelnost,Sustainability
workshop udržitelnosti,Sustainability Workshop
výuka Sustainable Design,Sustainable Design Curriculum
Systémové požadavky,System requirements
systémový integrátor,systems integrator
slogan,tagline
TCO,TCO
Technická podpora,tech support
technický marketingový manažer,Technical Marketing Manager
technické oddělení prodeje,Technical Sales
manažer technických služeb,Technical Services Manager
technické novinky,Technical What's New
náhled do technologie,technology preview
tensegrita,tensegrity
období,term
Podmínky,terms and conditions
Podmínky služby,terms of service
Podmínky používání,terms of use
Reference,testimonial
výhoda společnosti Autodesk,The Autodesk Advantage
profesionální průvodce tvorbou projektů BIM,The professional guide to Building Information Modelling (BIM)
aplikace třetích stran,third-party application
symbol,ticker symbol
úroveň,tier
označení úrovně,tier designation
Tipy a triky,Tips and Tricks
seznam úkolů,To-Do List
Token Flex,Token Flex
ukázka nástroje,ToolClip
celkové náklady na vlastnictví,total cost of ownership
obchodní právní poznámky,tradegraph
výuková videa,training video
průhlednost,transparency
Oznámení k ochraně soukromí u zkušební verze produktu,Trial Product Privacy Notice
Tipy ke zkušební verzi,Trial tips
centrum zabezpečení,Trust Center
TrustedDWG,TrustedDWG
Vyzkoušejte nebo si předplaťte,Try or Subscribe
řešení na klíč,turnkey solution
cvičení,tutorial
tweet,tweet
Zrušit předplatné,Unsubscribe
Podpora „Up & Ready“,Up & Ready Support
Aktualizujte svůj profil,Update your profile
cesta upgradu,upgrade path
cena upgradu,upgrade pricing
Upgradujte svou licenci,Upgrade your license
urbanistické plánování,urban planning
Případy používání,Use cases
použití předchozích verzí,use of Previous Version
uživatel,user
Uživatelské komunity,User Communities
osoba uživatele,user persona
rozvodná síť,utility grid
hodnotová analýza,value engineering
indikátor hodnoty,value prompter
nabídka s užitkovou hodnotou,value proposition
VAR,VAR
variant,variant
služba portování VBA,VBA porting service
vertikální pás karet,vertical ribbon
příbuzné řešení,vertical solution
Pořiďte si hned příbuzný software,Verticalise Now
viceprezident,vice president
video výukového programu,video tutorial
Zobrazit online,View online
ViewCube,ViewCube
virtuální prototyp,virtual prototype
odborník v oblasti vizualizace,visualization specialist
kód poukazu,voucher code
upozornění,warning
webový baner,web banner
syndikační nástroj pro web,web syndication tool
webcast,webcast
webinář,webinar
víkendy,weekends
Úvodní balíček,Welcome Kit
nápověda Wiki,Wiki Help
dočasné řešení,workaround
pracovní postup,workflow
Pracovní postupy,Workflows
Pracovní postupy a případy používání,Workflows & use cases
pracovní prostor,workspace
A360,A360
A360 Rendering,A360 Rendering
A360 Team,A360 Team
Alias AutoStudio,Alias AutoStudio
Alias Concept,Alias Concept
Alias Design,Alias Design
Alias SpeedForm,Alias SpeedForm
Alias Surface,Alias Surface
AutoCAD 360,AutoCAD 360
AutoCAD Inventor LT Suite,AutoCAD Inventor LT Suite
Autodesk Forge,Autodesk Forge
BIM 360,BIM 360
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
FeatureCAM,FeatureCAM
Fusion,Fusion
Fusion 360,Fusion 360
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Inventor,Inventor
Inventor CAM,Inventor CAM
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Netfabb,Netfabb
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
SolidWorks,SolidWorks
TinkerBox,TinkerBox
Upchain,Upchain
Vault,Vault
Vault Basic,Vault Basic
Vault Professional,Vault Professional
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
fps,fps
AEC Collection,AEC Collection
AutoCAD,AutoCAD
AutoCAD Electrical,AutoCAD Electrical
AutoCAD for Mac,AutoCAD for Mac
AutoCAD LT,AutoCAD LT
AutoCAD LT for Mac,AutoCAD LT for Mac
AutoCAD Map 3D,AutoCAD Map 3D
AutoCAD Mechanical,AutoCAD Mechanical
AutoCAD OEM,AutoCAD OEM
AutoCAD P&ID,AutoCAD P&ID
AutoCAD Plant 3D,AutoCAD Plant 3D
AutoCAD Raster Design,AutoCAD Raster Design
AutoCAD Revit Architecture Suite,AutoCAD Revit Architecture Suite
Google Earth,Google Earth
3ds Max,3ds Max
3ds Max Design,3ds Max Design
Maya,Maya
Maya LT,Maya LT
Shotgun,Shotgun
Tinkerplay,Tinkerplay
AutoCAD Civil 3D,AutoCAD Civil 3D
Autodesk Drive,Autodesk Drive
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
Photo on ReCap 360,Photo on ReCap 360
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
i-drop Enhancer,i-drop Enhancer
cíl i-drop,i-drop target
ABCP,ABCP
kodifikace účetních standardů,Accounting Standards Codification
ad hoc analýza,ad hoc analysis
proces osvojení,adoption path
informační model AEC,AEC Information Model
AECO,AECO
roční průměr hodnoty objednávky,annual order value
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
certifikovaný instruktor na Autodesk,Autodesk Certified Instructor
standardy pro cloudové služby Autodesk,Autodesk Cloud Standards
výpočetní platforma Autodesk,Autodesk Compute Platform
Autodesk Construction Solutions,Autodesk Construction Solutions
zákaznické prostředí Autodesk,Autodesk Customer Environment
životní cyklus zákazníka společnosti Autodesk,Autodesk Customer Lifecycle
Autodesk Education Experience,Autodesk Education Experience
Autodesk Growth Marketing,Autodesk Growth Marketing
Autodesk Health Dashboard,Autodesk Health Dashboard
platforma Autodesk pro strojové učení,Autodesk Machine Learning Platform
Autodesk Meshmixer Toolkit,Autodesk Meshmixer Toolkit
Autodesk Order Entry,Autodesk Order Entry
Autodesk Platform Services,Autodesk Platform Services
systém společnosti Autodesk pro správu motivačních programů pro prodejce,Autodesk Sales Incentive Management System
sdílená komponenta Autodesk,Autodesk Shared Component
Autodesk Translation Framework,Autodesk Translation Framework
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
reprezentace pomocí hranic,boundary representation
BREP,BREP
B-rep,B-rep
informační model budovy,building information model
BuildingConnected,BuildingConnected
centrum excelence,center of excellence
Správce licencí CLIC,CLIC license manager
Collaboration For Revit,Collaboration For Revit
komerční cloudové prostředí,commercial cloud environment
společné datové prostředí,common data environment
společné využívání dat,common data experience
společný pracovní prostor,common workspace
obsah generovaný komunitou,community-generated content
jednotné uživatelské rozhraní pro materiály,consistent materials user interface
Content Experience Design,Content Experience Design
kontrolované neutajované informace,controlled unclassified information
hodnota dlouhodobého vztahu se zákazníkem,customer lifetime value
Customer Value Hub,Customer Value Hub
D&M,D&M
D&MwA,D&MwA
obohacení dat,data enrichment
datová gravitace,data gravity
Design Collaboration,Design Collaboration
Developer Advocacy and Support,Developer Advocacy and Support
program podpory vývojářů,Developer Support Program
digitální životní cyklus zákazníka,digital customer lifecycle
Digital Experience and Customer Empowerment,Digital Experience and Customer Empowerment
Digital HIG,digital HIG
Digital Manufacturing Group,Digital Manufacturing Group
dotcom,dotcom
dynamický test zabezpečení aplikací,dynamic application security test
ECaaS,ECaaS
elektronický obchod jako služba,eCommerce as a service
plánování podnikových zdrojů,enterprise resource planning
systém entita-komponenta,entity-component system
prodloužená realita,extended reality
Fabrication Data Manager,fabrication data manager
společné využívání dat Fusion,Fusion common data experience
oprávnění ke složkám Fusion,Fusion Folder Permissions
Fusion Health Service,Fusion Health Service
Fusion Injection Molding,Fusion Injection Molding
služba Fusion JavaScript,Fusion JavaScript Service
Fusion Notification Service,Fusion Notification Service
syntetické sledování služby Fusion,Fusion synthetic monitoring
generativní cloudová platforma,Generative Cloud Platform
Gnosis,Gnosis
Green Building Studio,Green Building Studio
Halley,Halley
Health Dashboard Service,Health Dashboard Service
řídicí panel stavu podniku,health of business dashboard
IaaS,IaaS
knihovna infrastruktury informačních technologií,Information Technology Infrastructure Library
integrační test,integration test
internet věcí,Internet of things
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
mediální informační model,media information model
smíšená realita,mixed reality
vícefaktorové ověřování,multi-factor authentication
více oken na více monitorech,multi-window multi-monitor
překlad síťových adres,network address translation
Network License Reporting Service,Network License Reporting Service
NextGen Autodesk Desktop Application,NextGen Autodesk Desktop Application
nesmluvní prodejce,non-contracted reseller
North Star,North Star
PaaS,PaaS
Phoenix,Phoenix
řídicí panel stavu produktů,Product Health Dashboard
produktový informační model,Product Information Model
RaaS,RaaS
smyčka čtení-vyhodnocení-tisk,read-eval-print loop
systém pro správu relačních databází,relational database management system
přetečení kanalizace,sanitary sewer overflow
Secure Shell,secure shell
Security Assertion Markup Language,security assertion markup language
nezbytné bezpečnostní požadavky,security non-negotiables
Simulation Compute Manager,Simulation Compute Manager
statické testování zabezpečení aplikací,static application security testing
modelování hrozeb,threat modeling
univerzální asistent,Universal Assistant
Universal Scene Description,universal scene description
nástroj pro variabilní řešení omezení,variational constraint solver
virtuální privátní cloud,virtual private cloud
virtuální realita,virtual reality
správa rozpracovaných dat,Work In Process Data Management
XR Core Team,XR Core Team
